c.basic-io.span-seq-1;student1;student2;5;0.759754
c.basic-io.span-seq-1;student3;student4;14;0.591045
c.basic-io.span-seq-1;student5;student6;15;0.619537
c.basic-io.span-seq-1;student7;student8;16;0.582011
c.basic-io.span-seq-1;student3;student9;16;0.560224
c.basic-io.span-seq-1;student10;student11;16;0.531915
c.basic-io.span-seq-1;student12;student9;17;0.279387
c.basic-io.span-seq-1;student13;student14;19;0.68262
c.basic-io.span-seq-1;student15;student16;20;0.269231
c.basic-io.span-seq-1;student17;student18;20;0.588921
c.basic-io.span-seq-1;student14;student6;20;0.58396
c.basic-io.span-seq-1;student19;student20;20;0.337972
c.basic-io.span-seq-1;student21;student22;20;0.646018
c.basic-io.span-seq-1;student5;student20;20;0.571765
c.basic-io.span-seq-1;student14;student5;21;0.559278
c.basic-io.span-seq-1;student7;student4;21;0.407821
c.basic-io.span-seq-1;student23;student16;22;0.699758
c.basic-io.span-seq-1;student12;student3;22;0.197712
c.basic-io.span-seq-1;student18;student24;22;0.493797
c.basic-io.span-seq-1;student25;student20;22;0.552106
c.basic-io.span-seq-1;student26;student27;22;0.386243
c.basic-io.span-seq-1;student27;student28;22;0.219665
c.basic-io.span-seq-1;student5;student25;22;0.541966
c.basic-io.span-seq-1;student7;student22;23;0.591549
c.basic-io.span-seq-1;student14;student29;23;0.391414
c.basic-io.span-seq-1;student14;student4;23;0.511561
c.basic-io.span-seq-1;student30;student31;23;0.251923
c.basic-io.span-seq-1;student10;student32;23;0.636856
c.basic-io.span-seq-1;student17;student33;23;0.347222
c.basic-io.span-seq-1;student25;student34;23;0.315582
c.basic-io.span-seq-1;student12;student35;24;0.198413
c.basic-io.span-seq-1;student36;student20;24;0.513978
c.basic-io.span-seq-1;student37;student33;24;0.482353
c.basic-io.span-seq-1;student37;student38;24;0.267717
c.basic-io.span-seq-1;student27;student4;24;0.265101
c.basic-io.span-seq-1;student9;student4;24;0.472393
c.basic-io.span-seq-1;student20;student6;24;0.516055
c.basic-io.span-seq-1;student8;student4;24;0.558824
c.basic-io.span-seq-1;student25;student6;24;0.589681
c.basic-io.span-seq-1;student5;student36;24;0.393023
c.basic-io.span-seq-1;student26;student38;24;0.124161
c.basic-io.span-seq-1;student19;student16;25;0.176672
c.basic-io.span-seq-1;student12;student15;25;0.272578
c.basic-io.span-seq-1;student13;student29;25;0.452229
c.basic-io.span-seq-1;student26;student39;25;0.453865
c.basic-io.span-seq-1;student3;student23;25;0.560831
c.basic-io.span-seq-1;student40;student27;25;0.306122
c.basic-io.span-seq-1;student41;student42;25;0.636546
c.basic-io.span-seq-1;student27;student8;25;0.335378
c.basic-io.span-seq-1;student23;student4;25;0.512346
c.basic-io.span-seq-1;student8;student28;25;0.352151
c.basic-io.span-seq-1;student10;student43;25;0.573494
c.basic-io.span-seq-1;student44;student38;25;0.240901
c.basic-io.span-seq-1;student14;student7;26;0.569588
c.basic-io.span-seq-1;student12;student30;26;0.221138
c.basic-io.span-seq-1;student12;student31;26;0.333333
c.basic-io.span-seq-1;student12;student8;26;0.208809
c.basic-io.span-seq-1;student45;student46;26;0.409346
c.basic-io.span-seq-1;student7;student23;26;0.433766
c.basic-io.span-seq-1;student35;student9;26;0.53915
c.basic-io.span-seq-1;student3;student8;26;0.553476
c.basic-io.span-seq-1;student3;student6;26;0.435644
c.basic-io.span-seq-1;student23;student6;26;0.409429
c.basic-io.span-seq-1;student8;student16;26;0.537662
c.basic-io.span-seq-1;student31;student38;26;0.429809
c.basic-io.span-seq-1;student8;student23;26;0.531165
c.basic-io.span-seq-1;student12;student16;27;0.146688
c.basic-io.span-seq-1;student17;student24;27;0.439898
c.basic-io.span-seq-1;student47;student27;27;0.330952
c.basic-io.span-seq-1;student19;student15;27;0.326203
c.basic-io.span-seq-1;student30;student9;27;0.41604
c.basic-io.span-seq-1;student48;student27;27;0.31295
c.basic-io.span-seq-1;student48;student35;27;0.324916
c.basic-io.span-seq-1;student46;student49;27;0.547718
c.basic-io.span-seq-1;student26;student17;27;0.371134
c.basic-io.span-seq-1;student46;student43;27;0.582949
c.basic-io.span-seq-1;student37;student31;27;0.302372
c.basic-io.span-seq-1;student50;student6;27;0.434447
c.basic-io.span-seq-1;student50;student16;27;0.483376
c.basic-io.span-seq-1;student50;student23;27;0.441026
c.basic-io.span-seq-1;student15;student23;27;0.301099
c.basic-io.span-seq-1;student9;student31;27;0.221818
c.basic-io.span-seq-1;student9;student8;27;0.467914
c.basic-io.span-seq-1;student31;student51;27;0.285714
c.basic-io.span-seq-1;student24;student4;27;0.319149
c.basic-io.span-seq-1;student4;student6;27;0.387597
c.basic-io.span-seq-1;student5;student52;27;0.335958
c.basic-io.span-seq-1;student5;student19;27;0.236599
c.basic-io.span-seq-1;student53;student31;27;0.245136
c.basic-io.span-seq-1;student8;student22;28;0.516216
c.basic-io.span-seq-1;student54;student20;28;0.402128
c.basic-io.span-seq-1;student19;student22;28;0.183453
c.basic-io.span-seq-1;student27;student39;28;0.190763
c.basic-io.span-seq-1;student52;student6;28;0.326683
c.basic-io.span-seq-1;student55;student17;28;0.476323
c.basic-io.span-seq-1;student26;student3;28;0.26555
c.basic-io.span-seq-1;student26;student30;28;0.378049
c.basic-io.span-seq-1;student17;student23;28;0.338565
c.basic-io.span-seq-1;student56;student28;28;0.450633
c.basic-io.span-seq-1;student14;student38;28;0.170093
c.basic-io.span-seq-1;student50;student8;28;0.431472
c.basic-io.span-seq-1;student21;student8;28;0.450521
c.basic-io.span-seq-1;student57;student9;28;0.408915
c.basic-io.span-seq-1;student43;student49;28;0.561181
c.basic-io.span-seq-1;student24;student33;28;0.469484
c.basic-io.span-seq-1;student33;student38;28;0.238261
c.basic-io.span-seq-1;student9;student16;29;0.355856
c.basic-io.span-seq-1;student12;student50;29;0.21169
c.basic-io.span-seq-1;student12;student23;29;0.186356
c.basic-io.span-seq-1;student12;student4;29;0.166939
c.basic-io.span-seq-1;student7;student3;29;0.456693
c.basic-io.span-seq-1;student47;student58;29;0.519048
c.basic-io.span-seq-1;student14;student20;29;0.248869
c.basic-io.span-seq-1;student7;student21;29;0.477333
c.basic-io.span-seq-1;student11;student3;29;0.353276
c.basic-io.span-seq-1;student7;student25;29;0.486284
